gender,age_group,transformation,image_id_01,distortion_level_11,distortion_level_12,distortion_level_21,distortion_level_22,reaction_time_ms,answer
man,18-30,gaussian_noise,11,8,6,2,1,2986,2
man,18-30,gaussian_noise,12,6,1,8,7,2762,1
man,18-30,gaussian_noise,12,6,1,10,7,2828,1
man,18-30,gaussian_noise,13,2,1,5,10,4435,1
man,18-30,gaussian_noise,13,9,10,6,2,3339,2
man,18-30,gaussian_noise,14,2,3,4,6,3728,1
man,18-30,gaussian_noise,14,8,10,7,6,3984,1
man,18-30,gaussian_noise,14,9,7,1,5,3115,2
man,18-30,gaussian_noise,15,1,2,10,8,2605,1
man,18-30,gaussian_noise,15,1,3,8,4,3699,1
man,18-30,gaussian_noise,15,8,6,1,3,2818,2
man,18-30,gaussian_noise,15,8,10,1,7,2772,2
man,18-30,gaussian_noise,16,2,4,9,6,3426,1
man,18-30,gaussian_noise,16,4,2,10,5,3460,2
man,18-30,gaussian_noise,16,4,9,1,3,3005,2
man,18-30,gaussian_noise,17,1,3,10,6,3165,1
man,18-30,gaussian_noise,17,2,3,9,4,3707,2
man,18-30,gaussian_noise,17,7,10,4,6,3813,2
man,18-30,gaussian_noise,17,9,10,3,8,3286,2
man,18-30,gaussian_noise,18,6,3,9,7,2875,1
man,18-30,gaussian_noise,18,7,8,6,1,3211,2
man,18-30,gaussian_noise,19,2,5,6,9,3316,1
man,18-30,gaussian_noise,19,7,8,4,6,4446,2
man,18-30,gaussian_noise,20,6,10,3,2,3758,2
man,18-30,gaussian_noise,20,8,9,5,1,2904,2
man,18-30,gaussian_noise,21,10,7,5,1,3139,2
man,18-30,gaussian_noise,22,6,10,4,1,3244,2
man,18-30,gaussian_noise,23,10,9,7,8,4581,2
man,18-30,gaussian_noise,24,3,2,5,10,3141,1
man,18-30,gaussian_noise,24,10,7,4,3,4348,2
man,18-30,gaussian_noise,1,5,4,9,7,6025,1
man,18-30,gaussian_noise,1,5,7,9,8,5801,2
man,18-30,gaussian_noise,2,1,2,8,5,4500,1
man,18-30,gaussian_noise,2,3,4,6,9,5647,2
man,18-30,gaussian_noise,2,4,6,8,10,4331,1
man,18-30,gaussian_noise,2,6,3,2,1,5716,2
man,18-30,gaussian_noise,2,7,5,3,4,3137,2
man,18-30,gaussian_noise,3,9,10,1,6,3301,2
man,18-30,gaussian_noise,4,1,2,5,4,3667,1
man,18-30,gaussian_noise,4,6,7,8,9,6235,2
man,18-30,gaussian_noise,5,10,8,2,7,3417,2
man,18-30,gaussian_noise,6,2,3,5,10,4320,1
man,18-30,gaussian_noise,7,6,9,5,4,5204,2
man,18-30,gaussian_noise,7,7,5,9,8,4817,2
man,18-30,gaussian_noise,8,5,3,6,7,4554,1
man,18-30,gaussian_noise,8,9,8,5,1,3879,2
man,18-30,gaussian_noise,9,5,4,3,2,3688,2
man,18-30,gaussian_noise,9,8,7,4,1,2991,2
man,18-30,gaussian_noise,9,9,8,6,2,3707,2
man,18-30,gaussian_noise,10,5,2,7,8,3111,1
man,18-30,gaussian_noise,10,7,6,5,3,5627,2
man,18-30,gaussian_noise,10,7,9,4,5,5689,2
man,18-30,gaussian_noise,11,2,1,5,8,4841,1
man,18-30,gaussian_noise,11,7,5,2,4,4147,2
man,18-30,gaussian_noise,11,9,10,1,7,2958,2
man,18-30,gaussian_noise,12,8,9,5,7,4797,1
man,18-30,gaussian_noise,13,3,2,9,6,3547,1
man,18-30,gaussian_noise,13,4,9,3,1,6902,2
man,18-30,gaussian_noise,13,5,2,7,6,3962,1
man,18-30,gaussian_noise,13,8,9,6,4,3149,2
man,18-30,gaussian_noise,13,9,6,3,4,4610,1
man,18-30,gaussian_noise,14,1,4,10,5,3685,1
man,18-30,gaussian_noise,14,3,7,8,9,3281,1
man,18-30,gaussian_noise,15,6,3,9,7,2928,1
man,18-30,gaussian_noise,16,6,2,7,10,4174,1
man,18-30,gaussian_noise,17,4,1,10,9,3086,1
man,18-30,gaussian_noise,17,5,10,3,2,4291,2
man,18-30,gaussian_noise,17,6,9,4,1,4105,2
man,18-30,gaussian_noise,17,10,9,5,7,3740,2
man,18-30,gaussian_noise,17,10,9,7,6,5017,2
man,18-30,gaussian_noise,18,5,10,3,1,3529,2
man,18-30,gaussian_noise,20,1,2,6,3,4034,1
man,18-30,gaussian_noise,20,8,9,2,7,4653,2
man,18-30,gaussian_noise,20,10,8,6,1,3555,2
man,18-30,gaussian_noise,21,5,1,6,9,3197,1
man,18-30,gaussian_noise,22,1,6,7,10,3614,1
man,18-30,gaussian_noise,23,1,4,10,6,3004,1
man,18-30,gaussian_noise,23,7,4,1,3,3270,2
man,18-30,rotation,1,1,3,9,4,2100,2
man,18-30,rotation,1,5,4,7,10,2343,2
man,18-30,rotation,2,2,5,7,10,2775,2
man,18-30,rotation,2,4,3,6,10,1999,2
man,18-30,rotation,2,9,6,1,4,2675,1
man,18-30,rotation,3,1,3,6,4,2777,2
man,18-30,rotation,3,1,6,7,9,2533,1
man,18-30,rotation,5,5,3,8,7,3229,2
man,18-30,rotation,5,8,10,6,4,3647,2
man,18-30,rotation,6,1,6,7,9,2440,1
man,18-30,rotation,6,5,7,4,1,2500,1
man,18-30,rotation,6,9,6,2,1,2402,2
man,18-30,rotation,7,2,4,6,5,2347,2
man,18-30,rotation,7,7,5,2,1,2993,2
man,18-30,rotation,8,1,3,9,6,3144,1
man,18-30,rotation,8,2,1,3,5,2723,2
man,18-30,rotation,9,5,9,1,4,2559,1
man,18-30,rotation,9,9,8,6,5,3521,1
man,18-30,rotation,10,1,5,8,7,2949,1
man,18-30,rotation,10,2,1,5,4,2275,1
man,18-30,rotation,11,3,1,6,10,2877,2
man,18-30,rotation,11,4,5,10,7,2314,2
man,18-30,rotation,11,4,7,8,9,3011,1
man,18-30,rotation,11,8,7,4,3,2601,1
man,18-30,rotation,11,8,9,4,6,2234,2
man,18-30,rotation,12,1,2,10,5,2481,2
man,18-30,rotation,12,4,1,9,7,2957,2
man,18-30,rotation,12,5,3,7,10,3883,2
man,18-30,rotation,12,5,9,1,2,3261,1
man,18-30,rotation,12,7,6,4,2,2268,1
man,18-30,rotation,13,4,6,8,9,2586,2
man,18-30,rotation,13,7,10,5,4,3975,1
man,18-30,rotation,13,8,9,3,5,2803,2
man,18-30,rotation,14,3,5,7,6,3751,2
man,18-30,rotation,14,6,5,9,10,3052,2
man,18-30,rotation,15,3,2,8,10,3165,1
man,18-30,rotation,16,6,2,8,9,2853,1
man,18-30,rotation,16,7,5,3,1,2739,1
man,18-30,rotation,16,7,9,6,4,2449,1
man,18-30,rotation,17,1,3,8,6,3303,2
man,18-30,rotation,17,10,7,1,5,2977,2
man,18-30,rotation,19,1,2,3,7,2443,1
man,18-30,rotation,20,5,3,10,9,3095,1
man,18-30,rotation,20,9,10,4,1,2830,2
man,18-30,rotation,21,3,2,5,8,3158,2
man,18-30,rotation,21,4,6,10,9,2915,1
man,18-30,rotation,23,6,3,2,1,2655,1
man,18-30,rotation,24,6,5,9,7,2788,2
man,18-30,translation,1,1,2,7,5,4072,2
man,18-30,translation,1,1,2,9,4,3553,2
man,18-30,translation,1,6,10,5,3,3287,1
man,18-30,translation,1,10,6,1,3,3332,1
man,18-30,translation,2,3,4,6,7,4799,2
man,18-30,translation,2,7,10,3,4,4051,1
man,18-30,translation,2,9,10,1,3,4763,1
man,18-30,translation,3,4,8,3,2,5486,1
man,18-30,translation,5,2,3,7,9,5730,1
man,18-30,translation,5,4,9,1,2,3294,1
man,18-30,translation,5,6,9,2,4,3500,2
man,18-30,translation,5,9,5,4,1,4216,1
man,18-30,translation,6,2,3,10,8,5592,2
man,18-30,translation,7,8,7,6,4,2805,1
man,18-30,translation,7,8,10,1,4,2694,2
man,18-30,translation,9,1,3,5,8,3502,2
man,18-30,translation,10,3,8,9,10,5373,2
man,18-30,translation,10,5,4,9,6,3549,1
man,18-30,translation,10,6,2,9,10,2976,2
man,18-30,translation,11,1,2,10,9,5097,2
man,18-30,translation,11,6,10,4,2,2607,2
man,18-30,translation,11,10,8,7,4,5458,2
man,18-30,translation,13,2,1,4,9,3786,1
man,18-30,translation,13,10,8,7,1,6757,2
man,18-30,translation,14,2,4,8,6,3431,2
man,18-30,translation,14,5,9,3,4,5950,2
man,18-30,translation,15,1,5,9,10,4061,1
man,18-30,translation,15,1,6,9,7,4791,2
man,18-30,translation,15,4,2,8,5,4838,1
man,18-30,translation,15,6,5,10,8,4466,1
man,18-30,translation,16,3,1,5,6,3446,1
man,18-30,translation,16,6,7,5,2,2298,1
man,18-30,translation,17,8,6,4,1,11421,1
man,18-30,translation,18,4,1,10,8,3532,1
man,18-30,translation,18,5,7,1,4,3679,2
man,18-30,translation,19,3,6,8,7,3463,1
man,18-30,translation,19,4,8,3,2,4340,1
man,18-30,translation,19,6,4,10,9,4727,2
man,18-30,translation,19,7,8,1,6,4453,1
man,18-30,translation,19,8,10,3,5,3192,1
man,18-30,translation,20,2,3,5,6,4484,2
man,18-30,translation,20,9,8,4,1,2908,2
man,18-30,translation,21,3,1,10,9,4265,1
man,18-30,translation,21,8,10,4,3,4564,1
man,18-30,translation,21,9,8,2,1,3323,1
man,18-30,translation,21,10,8,6,2,3415,2
man,18-30,translation,23,8,7,3,4,4444,1
man,18-30,scale,1,7,2,10,9,4150,2
man,18-30,scale,1,9,10,1,3,5914,1
man,18-30,scale,1,10,8,7,2,4279,1
man,18-30,scale,2,3,2,8,5,4305,2
man,18-30,scale,2,3,2,9,7,4332,1
man,18-30,scale,2,4,7,3,2,4064,1
man,18-30,scale,2,9,6,4,3,3265,1
man,18-30,scale,3,7,1,9,8,3796,1
man,18-30,scale,4,7,8,4,1,5264,1
man,18-30,scale,4,8,9,5,1,4476,2
man,18-30,scale,4,10,9,8,7,4774,1
man,18-30,scale,5,4,6,7,10,4467,2
man,18-30,scale,5,4,8,3,2,4609,1
man,18-30,scale,5,9,4,3,2,7918,1
man,18-30,scale,6,7,5,2,4,4061,1
man,18-30,scale,7,9,5,1,4,4407,1
man,18-30,scale,8,8,10,7,1,4797,1
man,18-30,scale,9,3,6,8,9,3333,2
man,18-30,scale,9,6,1,8,10,4288,2
man,18-30,scale,9,9,10,1,4,5438,2
man,18-30,scale,9,10,7,6,2,4553,1
man,18-30,scale,10,3,6,7,10,4557,2
man,18-30,scale,11,6,7,2,4,4993,2
man,18-30,scale,11,10,9,5,4,4329,2
man,18-30,scale,12,2,1,8,4,3330,2
man,18-30,scale,12,4,2,9,8,3868,2
man,18-30,scale,12,8,10,4,1,4554,1
man,18-30,scale,13,2,4,10,6,4710,2
man,18-30,scale,14,3,4,6,8,6371,1
man,18-30,scale,14,8,9,1,3,5546,1
man,18-30,scale,15,8,6,3,2,4400,1
man,18-30,scale,16,9,8,1,5,4724,1
man,18-30,scale,17,6,5,1,3,4876,1
man,18-30,scale,18,7,3,9,8,3742,1
man,18-30,scale,18,8,9,5,3,3729,1
man,18-30,scale,18,9,6,3,1,4039,1
man,18-30,scale,18,9,10,5,7,6113,1
man,18-30,scale,19,1,3,9,7,5227,2
man,18-30,scale,19,8,5,3,4,4281,2
man,18-30,scale,19,9,6,2,1,2749,2
man,18-30,scale,20,9,10,5,3,4084,2
man,18-30,scale,21,3,1,8,5,6506,2
man,18-30,scale,21,6,7,8,10,4492,1
man,18-30,scale,21,10,6,3,4,4215,1
man,18-30,scale,22,2,1,4,7,4727,1
man,18-30,scale,23,2,1,8,4,4954,2
man,18-30,scale,23,8,9,2,3,4752,1
man,18-30,scale,24,1,2,5,3,5927,1
man,18-30,gaussian_noise,1,2,3,5,9,2728,2
man,18-30,gaussian_noise,1,3,10,2,1,2791,1
man,18-30,gaussian_noise,2,4,2,10,6,4088,2
man,18-30,gaussian_noise,2,8,10,5,7,3170,1
man,18-30,gaussian_noise,3,4,5,1,3,3237,2
man,18-30,gaussian_noise,3,5,3,1,2,4267,1
man,18-30,gaussian_noise,5,3,2,8,6,2905,1
man,18-30,gaussian_noise,5,6,5,10,7,4058,1
man,18-30,gaussian_noise,6,1,2,4,10,3465,2
man,18-30,gaussian_noise,6,6,7,5,1,3188,2
man,18-30,gaussian_noise,7,2,5,10,7,4663,1
man,18-30,gaussian_noise,7,4,2,5,6,2677,2
man,18-30,gaussian_noise,7,5,1,9,8,3505,1
man,18-30,gaussian_noise,7,6,10,3,4,3631,1
man,18-30,gaussian_noise,7,8,10,4,3,3619,2
man,18-30,gaussian_noise,8,1,2,9,3,4902,2
man,18-30,gaussian_noise,8,5,1,6,9,2866,2
man,18-30,gaussian_noise,8,7,5,10,8,3524,1
man,18-30,gaussian_noise,8,9,6,3,4,4557,1
man,18-30,gaussian_noise,8,9,7,1,4,2875,1
man,18-30,gaussian_noise,9,1,2,6,4,4132,2
man,18-30,gaussian_noise,9,7,1,8,9,3205,1
man,18-30,gaussian_noise,10,4,3,5,10,5450,2
man,18-30,gaussian_noise,10,5,4,3,1,3145,2
man,18-30,gaussian_noise,11,2,1,6,5,3225,1
man,18-30,gaussian_noise,11,7,8,1,4,2911,2
man,18-30,gaussian_noise,12,6,5,1,2,3253,1
man,18-30,gaussian_noise,13,4,5,2,1,3224,2
man,18-30,gaussian_noise,13,6,7,3,1,3573,1
man,18-30,gaussian_noise,13,8,10,4,1,3216,2
man,18-30,gaussian_noise,14,3,5,1,2,3482,1
man,18-30,gaussian_noise,14,10,9,4,2,3090,2
man,18-30,gaussian_noise,16,1,4,9,5,3653,1
man,18-30,gaussian_noise,18,1,3,10,9,3070,2
man,18-30,gaussian_noise,18,6,2,7,8,2816,1
man,18-30,gaussian_noise,19,2,1,10,8,2609,2
man,18-30,gaussian_noise,19,7,5,9,10,2971,2
man,18-30,gaussian_noise,20,5,3,8,10,2961,2
man,18-30,gaussian_noise,20,10,3,2,1,2505,1
man,18-30,gaussian_noise,22,1,2,7,9,3947,2
man,18-30,gaussian_noise,22,1,3,7,6,2679,1
man,18-30,gaussian_noise,22,9,7,5,1,2967,2
man,18-30,gaussian_noise,22,10,7,4,2,3461,2
man,18-30,gaussian_noise,22,10,9,6,1,2857,2
man,18-30,gaussian_noise,23,8,4,10,9,3446,1
man,18-30,gaussian_noise,23,9,8,1,3,2948,1
man,18-30,gaussian_noise,24,3,1,4,7,2875,1
man,18-30,gaussian_noise,24,7,1,9,10,2586,1
woman,18-30,rotation,2,2,5,6,7,4491,1
woman,18-30,rotation,2,7,9,5,4,6361,2
woman,18-30,rotation,3,1,4,6,5,5219,1
woman,18-30,rotation,3,3,4,9,8,6594,1
woman,18-30,rotation,3,5,7,1,4,14870,2
woman,18-30,rotation,3,6,1,10,8,5441,1
woman,18-30,rotation,3,6,8,4,1,7612,1
woman,18-30,rotation,4,3,1,4,5,3858,1
woman,18-30,rotation,4,4,3,8,6,8854,2
woman,18-30,rotation,4,10,8,6,5,5784,2
woman,18-30,rotation,4,10,9,8,4,3698,2
woman,18-30,rotation,7,7,8,5,1,9318,2
woman,18-30,rotation,8,3,1,6,10,4352,2
woman,18-30,rotation,9,2,3,10,7,3717,2
woman,18-30,rotation,9,10,6,4,5,7693,1
woman,18-30,rotation,11,3,2,8,5,6527,2
woman,18-30,rotation,11,4,9,2,1,9316,1
woman,18-30,rotation,11,5,8,3,4,5715,2
woman,18-30,rotation,11,6,1,8,10,4318,1
woman,18-30,rotation,11,6,1,9,8,7920,1
woman,18-30,rotation,11,9,10,3,1,8615,1
woman,18-30,rotation,12,2,3,5,6,6069,2
woman,18-30,rotation,12,3,4,6,5,6390,1
woman,18-30,rotation,13,3,4,8,10,6298,2
woman,18-30,rotation,13,9,10,2,3,7965,2
woman,18-30,rotation,14,2,4,5,6,7787,1
woman,18-30,rotation,14,8,6,4,5,15315,1
woman,18-30,rotation,14,9,10,3,4,4599,1
woman,18-30,rotation,15,2,1,6,9,5567,2
woman,18-30,rotation,15,10,9,3,4,9675,2
woman,18-30,rotation,16,5,2,6,10,3662,2
woman,18-30,rotation,16,5,8,10,9,5179,1
woman,18-30,rotation,16,9,6,3,1,6124,1
woman,18-30,rotation,16,9,10,6,5,4658,2
woman,18-30,rotation,17,1,2,9,4,5211,2
woman,18-30,rotation,17,1,4,6,5,6570,1
woman,18-30,rotation,17,9,10,1,2,9456,2
woman,18-30,rotation,18,8,9,2,6,6016,2
woman,18-30,rotation,19,3,1,9,8,7924,2
woman,18-30,rotation,20,2,4,8,7,5957,2
woman,18-30,rotation,20,10,8,5,1,6688,2
woman,18-30,rotation,21,8,9,5,4,5319,2
woman,18-30,rotation,22,9,8,7,5,15327,2
woman,18-30,rotation,22,10,8,4,5,8512,1
woman,18-30,rotation,23,1,2,4,10,5819,2
woman,18-30,rotation,23,5,2,6,9,6551,2
woman,18-30,rotation,24,5,1,7,9,5597,1
woman,18-30,rotation,24,8,7,1,2,9957,2
woman,18-30,translation,1,4,5,2,3,8311,1
woman,18-30,translation,1,7,9,6,5,5155,2
woman,18-30,translation,1,9,10,4,7,8745,2
woman,18-30,translation,2,10,8,2,6,7233,2
woman,18-30,translation,2,10,8,7,4,7570,2
woman,18-30,translation,3,3,1,6,5,5162,1
woman,18-30,translation,4,4,8,3,1,4305,1
woman,18-30,translation,4,9,8,2,3,3652,1
woman,18-30,translation,5,1,4,10,5,5849,1
woman,18-30,translation,5,5,3,8,7,9110,1
woman,18-30,translation,6,6,5,3,2,8343,1
woman,18-30,translation,6,9,10,2,1,5362,1
woman,18-30,translation,7,10,6,4,5,6040,2
woman,18-30,translation,8,4,1,10,8,8718,1
woman,18-30,translation,8,10,9,2,4,5306,2
woman,18-30,translation,9,7,9,3,5,5956,1
woman,18-30,translation,10,1,3,7,9,3923,2
woman,18-30,translation,10,9,6,4,2,6779,1
woman,18-30,translation,10,9,7,3,6,3644,2
woman,18-30,translation,11,3,1,6,10,6899,2
woman,18-30,translation,11,3,1,9,4,6515,2
woman,18-30,translation,11,7,5,4,3,7329,2
woman,18-30,translation,11,7,9,1,6,4162,2
woman,18-30,translation,11,10,7,6,3,7782,1
woman,18-30,translation,12,5,7,1,4,3911,1
woman,18-30,translation,12,9,7,1,4,7735,2
woman,18-30,translation,12,10,8,2,7,3635,2
woman,18-30,translation,14,2,1,3,4,10088,2
woman,18-30,translation,14,9,8,6,4,8139,2
woman,18-30,translation,15,3,7,9,8,7245,1
woman,18-30,translation,15,4,2,7,6,6312,1
woman,18-30,translation,15,10,7,2,6,10452,1
woman,18-30,translation,18,2,3,4,8,6115,2
woman,18-30,translation,18,7,10,4,5,5610,1
woman,18-30,translation,19,4,9,1,3,4601,1
woman,18-30,translation,19,7,5,4,1,4339,2
woman,18-30,translation,19,8,7,9,10,9789,2
woman,18-30,translation,20,4,1,6,10,5376,1
woman,18-30,translation,20,8,10,4,5,9545,2
woman,18-30,translation,21,4,2,6,10,5928,1
woman,18-30,translation,21,6,1,7,8,7039,1
woman,18-30,translation,21,6,4,8,9,5149,2
woman,18-30,translation,22,1,7,9,8,5049,1
woman,18-30,translation,22,8,9,4,3,8564,1
woman,18-30,translation,23,1,6,9,7,4646,1
woman,18-30,translation,23,6,7,5,2,6862,2
woman,18-30,translation,24,3,1,4,7,3584,2
woman,18-30,translation,24,5,4,3,1,4351,2
woman,18-30,scale,1,7,5,10,9,6990,1
woman,18-30,scale,1,9,8,4,2,4659,2
woman,18-30,scale,2,1,3,9,6,6164,2
woman,18-30,scale,2,4,3,1,2,8642,1
woman,18-30,scale,3,1,5,7,10,4669,1
woman,18-30,scale,3,3,5,8,9,11928,1
woman,18-30,scale,4,1,3,5,8,3740,2
woman,18-30,scale,4,2,1,9,7,4128,2
woman,18-30,scale,4,5,3,7,6,10151,2
woman,18-30,scale,4,8,10,7,5,5507,1
woman,18-30,scale,4,10,4,2,3,3312,1
woman,18-30,scale,4,10,5,3,2,3847,1
woman,18-30,scale,5,4,3,5,9,4648,2
woman,18-30,scale,5,5,3,9,10,8714,1
woman,18-30,scale,5,7,3,2,1,5482,2
woman,18-30,scale,6,6,1,10,9,6184,1
woman,18-30,scale,7,7,8,4,3,8034,2
woman,18-30,scale,8,4,7,1,2,5396,1
woman,18-30,scale,8,8,7,4,3,4585,1
woman,18-30,scale,8,10,6,1,5,5639,1
woman,18-30,scale,9,2,3,10,5,6946,2
woman,18-30,scale,11,2,1,10,4,5106,2
woman,18-30,scale,11,9,10,3,2,8253,2
woman,18-30,scale,12,4,2,9,5,7840,2
woman,18-30,scale,12,5,2,9,7,4554,1
woman,18-30,scale,13,10,9,4,6,7498,1
woman,18-30,scale,14,1,3,8,10,8288,1
woman,18-30,scale,15,3,7,1,2,5404,1
woman,18-30,scale,15,3,10,1,2,3967,1
woman,18-30,scale,15,4,2,10,8,5595,2
woman,18-30,scale,15,6,9,3,1,10013,1
woman,18-30,scale,15,7,9,5,4,6812,1
woman,18-30,scale,16,4,3,10,9,5071,2
woman,18-30,scale,16,4,6,2,1,5620,1
woman,18-30,scale,16,5,3,7,6,5331,2
woman,18-30,scale,17,7,2,9,10,9391,2
woman,18-30,scale,19,2,4,6,7,8480,2
woman,18-30,scale,19,10,5,1,2,5440,1
woman,18-30,scale,20,4,3,8,10,5141,1
woman,18-30,scale,20,10,9,2,4,8853,1
woman,18-30,scale,21,4,1,10,6,10824,1
woman,18-30,scale,21,6,1,7,10,9156,2
woman,18-30,scale,22,1,3,7,8,6059,1
woman,18-30,scale,22,2,5,9,8,8003,1
woman,18-30,scale,23,4,2,6,5,9026,2
woman,18-30,scale,23,9,8,6,1,4530,2
woman,18-30,scale,24,2,5,9,10,4254,1
woman,18-30,gaussian_noise,1,2,7,8,9,3962,1
woman,18-30,gaussian_noise,1,5,2,9,7,3933,1
woman,18-30,gaussian_noise,1,9,10,5,3,3440,2
woman,18-30,gaussian_noise,2,2,6,10,9,3469,1
woman,18-30,gaussian_noise,3,8,10,5,6,4678,1
woman,18-30,gaussian_noise,4,2,6,9,7,2890,1
woman,18-30,gaussian_noise,4,5,3,6,10,3883,1
woman,18-30,gaussian_noise,4,7,10,4,3,3211,2
woman,18-30,gaussian_noise,5,1,3,6,5,5358,1
woman,18-30,gaussian_noise,5,2,5,6,8,3538,1
woman,18-30,gaussian_noise,5,3,5,8,7,5278,1
woman,18-30,gaussian_noise,6,4,2,7,5,4005,1
woman,18-30,gaussian_noise,6,8,9,6,5,7290,2
woman,18-30,gaussian_noise,7,2,5,10,6,4155,1
woman,18-30,gaussian_noise,8,3,2,5,6,8408,2
woman,18-30,gaussian_noise,8,5,8,1,4,5030,2
woman,18-30,gaussian_noise,8,8,10,5,3,5581,2
woman,18-30,gaussian_noise,9,1,2,8,7,5273,1
woman,18-30,gaussian_noise,9,7,8,5,2,4178,2
woman,18-30,gaussian_noise,9,9,7,4,6,3757,1
woman,18-30,gaussian_noise,10,3,6,9,7,3573,1
woman,18-30,gaussian_noise,10,4,5,9,10,5863,1
woman,18-30,gaussian_noise,11,1,2,5,9,4036,1
woman,18-30,gaussian_noise,11,4,7,3,1,4249,2
woman,18-30,gaussian_noise,11,5,10,2,1,5272,2
woman,18-30,gaussian_noise,11,8,9,2,6,5606,2
woman,18-30,gaussian_noise,13,5,8,2,4,5024,2
woman,18-30,gaussian_noise,14,9,8,3,4,5243,2
woman,18-30,gaussian_noise,15,2,5,7,6,3703,1
woman,18-30,gaussian_noise,15,3,1,5,10,3513,1
woman,18-30,gaussian_noise,15,6,2,8,10,3111,1
woman,18-30,gaussian_noise,17,2,4,6,8,4860,1
woman,18-30,gaussian_noise,17,6,8,2,1,4492,2
woman,18-30,gaussian_noise,18,8,4,1,2,5834,1
woman,18-30,gaussian_noise,18,10,9,3,4,7619,2
woman,18-30,gaussian_noise,19,3,6,9,8,4347,1
woman,18-30,gaussian_noise,19,5,2,7,8,3909,1
woman,18-30,gaussian_noise,20,4,2,6,8,4938,1
woman,18-30,gaussian_noise,20,7,6,2,3,3672,1
woman,18-30,gaussian_noise,20,9,3,1,2,4348,1
woman,18-30,gaussian_noise,20,9,10,8,6,5815,2
woman,18-30,gaussian_noise,22,4,2,9,8,3594,1
woman,18-30,gaussian_noise,22,9,7,4,3,5693,1
woman,18-30,gaussian_noise,23,1,4,8,7,3231,1
woman,18-30,gaussian_noise,23,4,5,7,8,4965,1
woman,18-30,gaussian_noise,24,1,3,4,5,3428,1
woman,18-30,gaussian_noise,24,9,8,2,1,4964,2
woman,18-30,gaussian_noise,24,10,8,1,7,3812,2
man,18-30,rotation,1,6,7,3,4,3533,2
man,18-30,rotation,1,8,4,1,2,2853,1
man,18-30,rotation,2,4,6,9,7,6611,2
man,18-30,rotation,3,3,5,7,10,5140,2
man,18-30,rotation,3,5,6,3,4,5144,2
man,18-30,rotation,3,10,9,2,3,12195,1
man,18-30,rotation,4,3,1,9,4,6090,1
man,18-30,rotation,5,7,8,4,5,7554,2
man,18-30,rotation,7,1,3,7,5,5288,2
man,18-30,rotation,8,5,4,1,2,8579,1
man,18-30,rotation,9,5,6,1,2,10120,1
man,18-30,rotation,9,10,7,3,6,4826,2
man,18-30,rotation,10,4,3,10,9,5161,2
man,18-30,rotation,10,10,9,3,8,7217,2
man,18-30,rotation,11,3,2,10,8,4909,2
man,18-30,rotation,11,4,10,3,2,4543,1
man,18-30,rotation,11,6,5,9,7,4372,1
man,18-30,rotation,12,6,9,1,4,12824,2
man,18-30,rotation,12,8,10,2,6,6044,2
man,18-30,rotation,13,3,2,10,5,3440,2
man,18-30,rotation,13,6,4,7,10,4493,2
man,18-30,rotation,14,6,5,10,8,5079,2
man,18-30,rotation,14,8,9,7,4,5335,2
man,18-30,rotation,14,9,5,3,1,10024,1
man,18-30,rotation,14,9,8,7,6,11655,2
man,18-30,rotation,15,4,3,8,5,3900,2
man,18-30,rotation,16,3,1,7,9,4672,1
man,18-30,rotation,16,5,10,1,3,8831,2
man,18-30,rotation,16,8,5,3,1,6331,2
man,18-30,rotation,16,9,10,3,6,4562,2
man,18-30,rotation,17,4,7,9,10,4777,2
man,18-30,rotation,17,9,6,5,1,3242,2
man,18-30,rotation,18,3,1,9,7,8069,1
man,18-30,rotation,18,5,8,3,2,4775,2
man,18-30,rotation,18,7,10,2,5,5844,1
man,18-30,rotation,18,9,8,5,3,3751,2
man,18-30,rotation,19,5,7,1,2,11238,2
man,18-30,rotation,19,5,7,1,4,5044,2
man,18-30,rotation,19,9,8,3,4,4964,2
man,18-30,rotation,20,4,5,10,7,5296,2
man,18-30,rotation,21,4,5,8,6,4249,1
man,18-30,rotation,22,9,4,2,3,3805,1
man,18-30,rotation,23,2,1,9,5,5366,2
man,18-30,rotation,23,3,4,7,8,7115,2
man,18-30,rotation,23,6,3,9,7,10291,2
man,18-30,rotation,23,7,10,3,5,9364,2
man,18-30,rotation,23,10,7,4,3,11794,1
man,18-30,rotation,23,10,8,6,2,4712,2
man,18-30,translation,1,7,8,6,5,12479,1
man,18-30,translation,2,3,5,8,7,12778,1
man,18-30,translation,2,6,7,5,3,13729,1
man,18-30,translation,2,8,6,1,2,9763,1
man,18-30,translation,2,9,10,8,6,8069,2
man,18-30,translation,3,6,7,4,1,5290,2
man,18-30,translation,4,3,1,7,4,7091,1
man,18-30,translation,4,6,1,7,9,8033,1
man,18-30,translation,5,4,8,3,2,3772,1
man,18-30,translation,5,5,10,2,1,7723,1
man,18-30,translation,5,6,10,5,1,13982,2
man,18-30,translation,5,7,8,2,6,8038,1
man,18-30,translation,5,9,10,4,2,16041,1
man,18-30,translation,6,4,2,10,9,13224,2
man,18-30,translation,8,6,5,9,8,6176,2
man,18-30,translation,8,6,8,2,1,4711,2
man,18-30,translation,10,6,1,7,9,7292,1
man,18-30,translation,11,5,6,10,7,9012,2
man,18-30,translation,12,10,5,4,1,8137,2
man,18-30,translation,13,8,7,1,3,6199,1
man,18-30,translation,13,8,9,1,4,26099,1
man,18-30,translation,14,1,2,8,10,10765,2
